sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
CUI-DVCC36BP72N,Empire,DVCC36BP72N,Empire DVCC36BP72N Tahoe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcc36bp72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVP36FP70N,Empire,DVP36FP70N,Empire 36 Inch Tahoe Premium Direct Vent Fireplace - IPI,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvp36fp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVP42FP70N,Empire,DVP42FP70N,Empire 42 Inch Tahoe Premium Direct Vent Fireplace - IPI,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvp42fp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-BRT4542TEN-B,Superior,BRT4542TEN-B,Superior 42 Inch BRT4500 B-Vent Gas Fireplace - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-brt4542ten-b.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVX42FP93CLN,Empire,DVX42FP93CLN,Empire 42 Inch Tahoe Luxury Direct Vent Fireplace RF Package - IPI,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvx42fp93cln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVP48FP30N,Empire,DVP48FP30N,Empire 48 Inch Tahoe Premium Direct Vent Fireplace - Millivolt,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvp48fp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVLL72BP90N,Empire,DVLL72BP90N,Empire 72 Inch Boulevard Linear Direct Vent Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvll72bp90n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT6050,Superior,VRT6050,Superior 50 Inch VRT6000 Vent Free Mosaic Masonry Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt6050.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFP36FB0L,Empire,VFP36FB0L,Empire 36 Inch Breckenridge Premium Vent Free Circulating Louvered Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfp36fb0l.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC1SUH-VFPA32BP30LN,Empire,EMBC1SUH-VFPA32BP30LN,Empire Corner Mantel and Vail 32 Inch Vent Free Gas Fireplace - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc1suh-vfpa32bp30ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT3142F,Superior,VRT3142F,Superior 42 Inch VRT3100 Series Vent Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt3142f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT2040DMN-E,Superior,DRT2040DMN-E,Superior 40 Inch DRT2000 Direct Vent Gas Fireplace - Millivolt Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt2040dmn-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-BRT4536TMN-B,Superior,BRT4536TMN-B,Superior 36 Inch BRT4500 B-Vent Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-brt4536tmn-b.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-BVD36FP70FN,Empire,BVD36FP70FN,Empire Keystone 36 Inch Natural Gas Flush Front Deluxe B-Vent Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-bvd36fp70fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC1SUH-VFPA32BP31LN,Empire,EMBC1SUH-VFPA32BP31LN,Empire Corner Mantel and Vail 32 Inch Vent Free Gas Fireplace with Blower- Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc1suh-vfpa32bp31ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRL3055ZEN,Superior,VRL3055ZEN,Superior 55 Inch VRL3055 Vent Free Linear Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrl3055zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT3045DEN-E,Superior,DRT3045DEN-E,Superior 45 Inch DRT3000 Direct Vent Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt3045den-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT3045DMN-E,Superior,DRT3045DMN-E,Superior 45 Inch DRT3000 Direct Vent Gas Fireplace - Millivolt Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt3045dmn-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-BVP42FP70LN,Empire,BVP42FP70LN,Empire Keystone 42 Inch Natural Gas Louver Premium B-Vent Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-bvp42fp70ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT2035DMN-E,Superior,DRT2035DMN-E,Superior 35 Inch DRT2000 Direct Vent Gas Fireplace - Millivolt Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt2035dmn-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
